missing;day_number;year;CODE;sv_date_from_db;temp;station;Tidsutsnitt:;;;;
;042;2013;2013042;11.02.2013;-2.7;Hemse;;;;;
;043;2013;2013043;12.02.2013;-2.8;Hemse;;;;;
;044;2013;2013044;13.02.2013;-0.8;Hemse;;;;;
;045;2013;2013045;14.02.2013;1;Hemse;;;;;
;046;2013;2013046;15.02.2013;1.1;Hemse;;;;;
;047;2013;2013047;16.02.2013;0.1;Hemse;;;;;
;048;2013;2013048;17.02.2013;-0.2;Hemse;;;;;
;049;2013;2013049;18.02.2013;0.2;Hemse;;;;;
;050;2013;2013050;19.02.2013;-1.5;Hemse;;;;;
;051;2013;2013051;20.02.2013;-2.6;Hemse;;;;;
;052;2013;2013052;21.02.2013;-3.5;Hemse;;;;;
;053;2013;2013053;22.02.2013;-3.1;Hemse;;;;;
;054;2013;2013054;23.02.2013;-2.3;Hemse;;;;;
;055;2013;2013055;24.02.2013;-0.6;Hemse;;;;;
;056;2013;2013056;25.02.2013;-2.2;Hemse;;;;;
;057;2013;2013057;26.02.2013;-0.9;Hemse;;;;;
;058;2013;2013058;27.02.2013;1.1;Hemse;;;;;
;059;2013;2013059;28.02.2013;1.5;Hemse;;;;;
;060;2013;2013060;01.03.2013;2.2;Hemse;;;;;
;061;2013;2013061;02.03.2013;-0.7;Hemse;;;;;
;062;2013;2013062;03.03.2013;0.6;Hemse;;;;;
;063;2013;2013063;04.03.2013;-0.8;Hemse;;;;;
;064;2013;2013064;05.03.2013;2;Hemse;;;;;
;065;2013;2013065;06.03.2013;1.9;Hemse;;;;;
;066;2013;2013066;07.03.2013;-2.3;Hemse;;;;;
;067;2013;2013067;08.03.2013;-4.1;Hemse;;;;;
;068;2013;2013068;09.03.2013;-4.5;Hemse;;;;;
;069;2013;2013069;10.03.2013;-5;Hemse;;;;;
;070;2013;2013070;11.03.2013;-5.7;Hemse;;;;;
;071;2013;2013071;12.03.2013;-5.2;Hemse;;;;;
;072;2013;2013072;13.03.2013;-3.6;Hemse;;;;;
;073;2013;2013073;14.03.2013;-5.8;Hemse;;;;;
;074;2013;2013074;15.03.2013;-8.9;Hemse;;;;;
;075;2013;2013075;16.03.2013;-7.3;Hemse;;;;;
;076;2013;2013076;17.03.2013;-4.7;Hemse;;;;;
;077;2013;2013077;18.03.2013;-5.8;Hemse;;;;;
;078;2013;2013078;19.03.2013;-3.5;Hemse;;;;;
;079;2013;2013079;20.03.2013;-3.9;Hemse;;;;;
;080;2013;2013080;21.03.2013;-4;Hemse;;;;;
;081;2013;2013081;22.03.2013;-5.5;Hemse;;;;;
;082;2013;2013082;23.03.2013;-4.6;Hemse;;;;;
;083;2013;2013083;24.03.2013;-3;Hemse;;;;;
;084;2013;2013084;25.03.2013;-3.7;Hemse;;;;;
;085;2013;2013085;26.03.2013;-2.1;Hemse;;;;;
;086;2013;2013086;27.03.2013;-2.8;Hemse;;;;;
;087;2013;2013087;28.03.2013;-3.6;Hemse;;;;;
;088;2013;2013088;29.03.2013;-0.6;Hemse;;;;;
;089;2013;2013089;30.03.2013;-0.8;Hemse;;;;;
;090;2013;2013090;31.03.2013;-1.6;Hemse;;;;;
;091;2013;2013091;01.04.2013;-0.7;Hemse;;;;;
;092;2013;2013092;02.04.2013;-1.9;Hemse;;;;;
;093;2013;2013093;03.04.2013;-0.8;Hemse;;;;;
;094;2013;2013094;04.04.2013;-0.5;Hemse;;;;;
;095;2013;2013095;05.04.2013;1.3;Hemse;;;;;
;096;2013;2013096;06.04.2013;-0.1;Hemse;;;;;
;097;2013;2013097;07.04.2013;1.2;Hemse;;;;;
;098;2013;2013098;08.04.2013;-1.1;Hemse;;;;;
;099;2013;2013099;09.04.2013;-2.5;Hemse;;;;;
;100;2013;2013100;10.04.2013;0.3;Hemse;;;;;
;101;2013;2013101;11.04.2013;0;Hemse;;;;;
;102;2013;2013102;12.04.2013;3.5;Hemse;;;;;
;103;2013;2013103;13.04.2013;4.5;Hemse;;;;;
;104;2013;2013104;14.04.2013;5.6;Hemse;;;;;
;105;2013;2013105;15.04.2013;5.9;Hemse;;;;;
;106;2013;2013106;16.04.2013;5.9;Hemse;;;;;
;107;2013;2013107;17.04.2013;8.5;Hemse;;;;;
;108;2013;2013108;18.04.2013;10;Hemse;;;;;
;109;2013;2013109;19.04.2013;7.3;Hemse;;;;;
;110;2013;2013110;20.04.2013;4.3;Hemse;;;;;
;111;2013;2013111;21.04.2013;4.6;Hemse;;;;;
;112;2013;2013112;22.04.2013;5.7;Hemse;;;;;
;113;2013;2013113;23.04.2013;8.2;Hemse;;;;;
;114;2013;2013114;24.04.2013;7.9;Hemse;;;;;
;115;2013;2013115;25.04.2013;8;Hemse;;;;;
;116;2013;2013116;26.04.2013;5.3;Hemse;;;;;
;117;2013;2013117;27.04.2013;5.8;Hemse;;;;;
;118;2013;2013118;28.04.2013;4.9;Hemse;;;;;
;119;2013;2013119;29.04.2013;5.1;Hemse;;;;;
;120;2013;2013120;30.04.2013;8.4;Hemse;;;;;
;121;2013;2013121;01.05.2013;6.7;Hemse;;;;;
;122;2013;2013122;02.05.2013;6.9;Hemse;;;;;
;123;2013;2013123;03.05.2013;6.1;Hemse;;;;;
;124;2013;2013124;04.05.2013;6.7;Hemse;;;;;
;125;2013;2013125;05.05.2013;10.1;Hemse;;;;;
;126;2013;2013126;06.05.2013;9.9;Hemse;;;;;
;127;2013;2013127;07.05.2013;12.1;Hemse;;;;;
;128;2013;2013128;08.05.2013;11.3;Hemse;;;;;
;129;2013;2013129;09.05.2013;13.7;Hemse;;;;;
;130;2013;2013130;10.05.2013;12.2;Hemse;;;;;
;131;2013;2013131;11.05.2013;11;Hemse;;;;;
;132;2013;2013132;12.05.2013;10.4;Hemse;;;;;
;133;2013;2013133;13.05.2013;10.8;Hemse;;;;;
;134;2013;2013134;14.05.2013;8.3;Hemse;;;;;
;135;2013;2013135;15.05.2013;8.1;Hemse;;;;;
;136;2013;2013136;16.05.2013;12.9;Hemse;;;;;
;137;2013;2013137;17.05.2013;16.5;Hemse;;;;;
;138;2013;2013138;18.05.2013;17.1;Hemse;;;;;
;139;2013;2013139;19.05.2013;12.9;Hemse;;;;;
;140;2013;2013140;20.05.2013;15.2;Hemse;;;;;
;141;2013;2013141;21.05.2013;13.1;Hemse;;;;;
;142;2013;2013142;22.05.2013;12.7;Hemse;;;;;
;143;2013;2013143;23.05.2013;11.1;Hemse;;;;;
;144;2013;2013144;24.05.2013;11.6;Hemse;;;;;
;145;2013;2013145;25.05.2013;14;Hemse;;;;;
;146;2013;2013146;26.05.2013;10.9;Hemse;;;;;
;147;2013;2013147;27.05.2013;11.3;Hemse;;;;;
;148;2013;2013148;28.05.2013;15.2;Hemse;;;;;
;149;2013;2013149;29.05.2013;13.5;Hemse;;;;;
;150;2013;2013150;30.05.2013;13.6;Hemse;;;;;
;151;2013;2013151;31.05.2013;16;Hemse;;;;;
;152;2013;2013152;01.06.2013;16.1;Hemse;;;;;
;153;2013;2013153;02.06.2013;18.6;Hemse;;;;;
;154;2013;2013154;03.06.2013;16.3;Hemse;;;;;
;155;2013;2013155;04.06.2013;11.4;Hemse;;;;;
;156;2013;2013156;05.06.2013;10.7;Hemse;;;;;
;157;2013;2013157;06.06.2013;14.1;Hemse;;;;;
;158;2013;2013158;07.06.2013;14.2;Hemse;;;;;
;159;2013;2013159;08.06.2013;14.3;Hemse;;;;;
;160;2013;2013160;09.06.2013;13.9;Hemse;;;;;
;161;2013;2013161;10.06.2013;12.7;Hemse;;;;;
;162;2013;2013162;11.06.2013;13.2;Hemse;;;;;
;163;2013;2013163;12.06.2013;15.1;Hemse;;;;;
;164;2013;2013164;13.06.2013;15.5;Hemse;;;;;
;165;2013;2013165;14.06.2013;14.9;Hemse;;;;;
;166;2013;2013166;15.06.2013;14.6;Hemse;;;;;
;167;2013;2013167;16.06.2013;14.2;Hemse;;;;;
;168;2013;2013168;17.06.2013;14.1;Hemse;;;;;
;169;2013;2013169;18.06.2013;16.3;Hemse;;;;;
;170;2013;2013170;19.06.2013;14.3;Hemse;;;;;
;171;2013;2013171;20.06.2013;17.3;Hemse;;;;;
;172;2013;2013172;21.06.2013;18.7;Hemse;;;;;
;173;2013;2013173;22.06.2013;16.1;Hemse;;;;;
;174;2013;2013174;23.06.2013;16.8;Hemse;;;;;
;175;2013;2013175;24.06.2013;17.4;Hemse;;;;;
;176;2013;2013176;25.06.2013;16.4;Hemse;;;;;
;177;2013;2013177;26.06.2013;16.7;Hemse;;;;;
;178;2013;2013178;27.06.2013;15.9;Hemse;;;;;
;179;2013;2013179;28.06.2013;14.5;Hemse;;;;;
;180;2013;2013180;29.06.2013;14.1;Hemse;;;;;
;181;2013;2013181;30.06.2013;11.6;Hemse;;;;;
;182;2013;2013182;01.07.2013;12.5;Hemse;;;;;
;183;2013;2013183;02.07.2013;12.9;Hemse;;;;;
;184;2013;2013184;03.07.2013;14;Hemse;;;;;
;185;2013;2013185;04.07.2013;16;Hemse;;;;;
;186;2013;2013186;05.07.2013;18;Hemse;;;;;
;187;2013;2013187;06.07.2013;16.5;Hemse;;;;;
;188;2013;2013188;07.07.2013;15.1;Hemse;;;;;
;189;2013;2013189;08.07.2013;16.8;Hemse;;;;;
;190;2013;2013190;09.07.2013;14.3;Hemse;;;;;
;191;2013;2013191;10.07.2013;17.8;Hemse;;;;;
;192;2013;2013192;11.07.2013;14.7;Hemse;;;;;
;193;2013;2013193;12.07.2013;13.5;Hemse;;;;;
;194;2013;2013194;13.07.2013;15.1;Hemse;;;;;
;195;2013;2013195;14.07.2013;15.3;Hemse;;;;;
;196;2013;2013196;15.07.2013;16.7;Hemse;;;;;
;197;2013;2013197;16.07.2013;17.1;Hemse;;;;;
;198;2013;2013198;17.07.2013;18.6;Hemse;;;;;
;199;2013;2013199;18.07.2013;18.9;Hemse;;;;;
;200;2013;2013200;19.07.2013;18.4;Hemse;;;;;
;201;2013;2013201;20.07.2013;14.5;Hemse;;;;;
;202;2013;2013202;21.07.2013;15.6;Hemse;;;;;
;203;2013;2013203;22.07.2013;14.4;Hemse;;;;;
;204;2013;2013204;23.07.2013;14.2;Hemse;;;;;
;205;2013;2013205;24.07.2013;16.5;Hemse;;;;;
;206;2013;2013206;25.07.2013;15.8;Hemse;;;;;
;207;2013;2013207;26.07.2013;18.4;Hemse;;;;;
;208;2013;2013208;27.07.2013;18.2;Hemse;;;;;
;209;2013;2013209;28.07.2013;18.8;Hemse;;;;;
;210;2013;2013210;29.07.2013;20.2;Hemse;;;;;
;211;2013;2013211;30.07.2013;16;Hemse;;;;;
;212;2013;2013212;31.07.2013;15;Hemse;;;;;
;213;2013;2013213;01.08.2013;16.9;Hemse;;;;;
;214;2013;2013214;02.08.2013;17.4;Hemse;;;;;
;215;2013;2013215;03.08.2013;17.6;Hemse;;;;;
;216;2013;2013216;04.08.2013;20;Hemse;;;;;
;217;2013;2013217;05.08.2013;19;Hemse;;;;;
;218;2013;2013218;06.08.2013;18.8;Hemse;;;;;
;219;2013;2013219;07.08.2013;18.8;Hemse;;;;;
;220;2013;2013220;08.08.2013;17.3;Hemse;;;;;
;221;2013;2013221;09.08.2013;16.5;Hemse;;;;;
;222;2013;2013222;10.08.2013;16.6;Hemse;;;;;
;223;2013;2013223;11.08.2013;15;Hemse;;;;;
;224;2013;2013224;12.08.2013;16.2;Hemse;;;;;
;225;2013;2013225;13.08.2013;13.3;Hemse;;;;;
;226;2013;2013226;14.08.2013;11.9;Hemse;;;;;
;227;2013;2013227;15.08.2013;13;Hemse;;;;;
;228;2013;2013228;16.08.2013;14.7;Hemse;;;;;
;229;2013;2013229;17.08.2013;18.7;Hemse;;;;;
;230;2013;2013230;18.08.2013;18.2;Hemse;;;;;
;231;2013;2013231;19.08.2013;16.4;Hemse;;;;;
;232;2013;2013232;20.08.2013;15.4;Hemse;;;;;
;233;2013;2013233;21.08.2013;14.1;Hemse;;;;;
;234;2013;2013234;22.08.2013;15.7;Hemse;;;;;
;235;2013;2013235;23.08.2013;13.2;Hemse;;;;;
;236;2013;2013236;24.08.2013;13.7;Hemse;;;;;
;237;2013;2013237;25.08.2013;14.2;Hemse;;;;;
;238;2013;2013238;26.08.2013;14.3;Hemse;;;;;
;239;2013;2013239;27.08.2013;13.7;Hemse;;;;;
;240;2013;2013240;28.08.2013;14;Hemse;;;;;
;241;2013;2013241;29.08.2013;14;Hemse;;;;;
;242;2013;2013242;30.08.2013;15.2;Hemse;;;;;
;243;2013;2013243;31.08.2013;16.6;Hemse;;;;;
;244;2013;2013244;01.09.2013;15.3;Hemse;;;;;
;245;2013;2013245;02.09.2013;11.5;Hemse;;;;;
;246;2013;2013246;03.09.2013;13.9;Hemse;;;;;
;247;2013;2013247;04.09.2013;13.7;Hemse;;;;;
;248;2013;2013248;05.09.2013;13.3;Hemse;;;;;
;249;2013;2013249;06.09.2013;12.7;Hemse;;;;;
;250;2013;2013250;07.09.2013;13.3;Hemse;;;;;
;251;2013;2013251;08.09.2013;13.1;Hemse;;;;;
;252;2013;2013252;09.09.2013;14;Hemse;;;;;
;253;2013;2013253;10.09.2013;13.4;Hemse;;;;;
;254;2013;2013254;11.09.2013;11.7;Hemse;;;;;
;255;2013;2013255;12.09.2013;14.3;Hemse;;;;;
;256;2013;2013256;13.09.2013;15.3;Hemse;;;;;
;257;2013;2013257;14.09.2013;16;Hemse;;;;;
;258;2013;2013258;15.09.2013;16.3;Hemse;;;;;
;259;2013;2013259;16.09.2013;13.8;Hemse;;;;;
;260;2013;2013260;17.09.2013;10.7;Hemse;;;;;
;261;2013;2013261;18.09.2013;10.6;Hemse;;;;;
;262;2013;2013262;19.09.2013;11.8;Hemse;;;;;
;263;2013;2013263;20.09.2013;11.2;Hemse;;;;;
;264;2013;2013264;21.09.2013;11.9;Hemse;;;;;
;265;2013;2013265;22.09.2013;13.3;Hemse;;;;;
;266;2013;2013266;23.09.2013;10.5;Hemse;;;;;
;267;2013;2013267;24.09.2013;8.5;Hemse;;;;;
;268;2013;2013268;25.09.2013;5.4;Hemse;;;;;
;269;2013;2013269;26.09.2013;4.4;Hemse;;;;;
;270;2013;2013270;27.09.2013;6.6;Hemse;;;;;
;271;2013;2013271;28.09.2013;7.1;Hemse;;;;;
;272;2013;2013272;29.09.2013;6.2;Hemse;;;;;
;273;2013;2013273;30.09.2013;6.5;Hemse;;;;;
;274;2013;2013274;01.10.2013;5.1;Hemse;;;;;
;275;2013;2013275;02.10.2013;3.4;Hemse;;;;;
;276;2013;2013276;03.10.2013;6.7;Hemse;;;;;
;277;2013;2013277;04.10.2013;9.8;Hemse;;;;;
;278;2013;2013278;05.10.2013;10;Hemse;;;;;
;279;2013;2013279;06.10.2013;12.5;Hemse;;;;;
;280;2013;2013280;07.10.2013;13.1;Hemse;;;;;
;281;2013;2013281;08.10.2013;12.9;Hemse;;;;;
;282;2013;2013282;09.10.2013;13.2;Hemse;;;;;
;283;2013;2013283;10.10.2013;12.8;Hemse;;;;;
;284;2013;2013284;11.10.2013;10;Hemse;;;;;
;285;2013;2013285;12.10.2013;6.1;Hemse;;;;;
;286;2013;2013286;13.10.2013;5.8;Hemse;;;;;
;287;2013;2013287;14.10.2013;9.1;Hemse;;;;;
;288;2013;2013288;15.10.2013;8;Hemse;;;;;
;289;2013;2013289;16.10.2013;5.4;Hemse;;;;;
;290;2013;2013290;17.10.2013;8.7;Hemse;;;;;
;291;2013;2013291;18.10.2013;4.3;Hemse;;;;;
;292;2013;2013292;19.10.2013;3.1;Hemse;;;;;
;293;2013;2013293;20.10.2013;5.4;Hemse;;;;;
;294;2013;2013294;21.10.2013;6.8;Hemse;;;;;
;295;2013;2013295;22.10.2013;9.4;Hemse;;;;;
;296;2013;2013296;23.10.2013;13;Hemse;;;;;
;297;2013;2013297;24.10.2013;11.7;Hemse;;;;;
;298;2013;2013298;25.10.2013;8.7;Hemse;;;;;
;299;2013;2013299;26.10.2013;11.7;Hemse;;;;;
;300;2013;2013300;27.10.2013;12.6;Hemse;;;;;
;301;2013;2013301;28.10.2013;11.7;Hemse;;;;;
;302;2013;2013302;29.10.2013;10.4;Hemse;;;;;
;303;2013;2013303;30.10.2013;7.9;Hemse;;;;;
;304;2013;2013304;31.10.2013;8.7;Hemse;;;;;
;305;2013;2013305;01.11.2013;9.5;Hemse;;;;;
;306;2013;2013306;02.11.2013;8.2;Hemse;;;;;
;307;2013;2013307;03.11.2013;6.8;Hemse;;;;;
;308;2013;2013308;04.11.2013;7.3;Hemse;;;;;
;309;2013;2013309;05.11.2013;7.2;Hemse;;;;;
;310;2013;2013310;06.11.2013;3.7;Hemse;;;;;
;311;2013;2013311;07.11.2013;3.8;Hemse;;;;;
;312;2013;2013312;08.11.2013;6.8;Hemse;;;;;
;313;2013;2013313;09.11.2013;6.7;Hemse;;;;;
;314;2013;2013314;10.11.2013;7.1;Hemse;;;;;
;315;2013;2013315;11.11.2013;4.4;Hemse;;;;;
;316;2013;2013316;12.11.2013;6.4;Hemse;;;;;
;317;2013;2013317;13.11.2013;5.8;Hemse;;;;;
;318;2013;2013318;14.11.2013;2.9;Hemse;;;;;
;319;2013;2013319;15.11.2013;4.9;Hemse;;;;;
;320;2013;2013320;16.11.2013;8;Hemse;;;;;
;321;2013;2013321;17.11.2013;4.3;Hemse;;;;;
;322;2013;2013322;18.11.2013;5;Hemse;;;;;
;323;2013;2013323;19.11.2013;6.5;Hemse;;;;;
;324;2013;2013324;20.11.2013;5.5;Hemse;;;;;
;325;2013;2013325;21.11.2013;6.1;Hemse;;;;;
;326;2013;2013326;22.11.2013;5.8;Hemse;;;;;
;327;2013;2013327;23.11.2013;3.8;Hemse;;;;;
;328;2013;2013328;24.11.2013;-0.2;Hemse;;;;;
;329;2013;2013329;25.11.2013;-0.5;Hemse;;;;;
;330;2013;2013330;26.11.2013;-1.5;Hemse;;;;;
;331;2013;2013331;27.11.2013;5.5;Hemse;;;;;
;332;2013;2013332;28.11.2013;5.8;Hemse;;;;;
;333;2013;2013333;29.11.2013;0.8;Hemse;;;;;
;334;2013;2013334;30.11.2013;1.3;Hemse;;;;;
;335;2013;2013335;01.12.2013;4.8;Hemse;;;;;
;336;2013;2013336;02.12.2013;1;Hemse;;;;;
;337;2013;2013337;03.12.2013;4.7;Hemse;;;;;
;338;2013;2013338;04.12.2013;3.8;Hemse;;;;;
;339;2013;2013339;05.12.2013;3.2;Hemse;;;;;
;340;2013;2013340;06.12.2013;1.2;Hemse;;;;;
;341;2013;2013341;07.12.2013;-1.1;Hemse;;;;;
;342;2013;2013342;08.12.2013;-2.7;Hemse;;;;;
;343;2013;2013343;09.12.2013;-4.6;Hemse;;;;;
;344;2013;2013344;10.12.2013;0.7;Hemse;;;;;
;345;2013;2013345;11.12.2013;4.9;Hemse;;;;;
;346;2013;2013346;12.12.2013;5.2;Hemse;;;;;
;347;2013;2013347;13.12.2013;1.1;Hemse;;;;;
;348;2013;2013348;14.12.2013;1.9;Hemse;;;;;
;349;2013;2013349;15.12.2013;3.8;Hemse;;;;;
;350;2013;2013350;16.12.2013;4.4;Hemse;;;;;
;351;2013;2013351;17.12.2013;4;Hemse;;;;;
;352;2013;2013352;18.12.2013;1.7;Hemse;;;;;
;353;2013;2013353;19.12.2013;4.2;Hemse;;;;;
;354;2013;2013354;20.12.2013;3.3;Hemse;;;;;
;355;2013;2013355;21.12.2013;4.4;Hemse;;;;;
;356;2013;2013356;22.12.2013;5.4;Hemse;;;;;
;357;2013;2013357;23.12.2013;4.2;Hemse;;;;;
;358;2013;2013358;24.12.2013;6.8;Hemse;;;;;
;359;2013;2013359;25.12.2013;6.6;Hemse;;;;;
;360;2013;2013360;26.12.2013;4;Hemse;;;;;
;361;2013;2013361;27.12.2013;5;Hemse;;;;;
;362;2013;2013362;28.12.2013;5.7;Hemse;;;;;
;363;2013;2013363;29.12.2013;4.1;Hemse;;;;;
;364;2013;2013364;30.12.2013;4.1;Hemse;;;;;
;365;2013;2013365;31.12.2013;4;Hemse;;;;;
;001;2014;2014001;01.01.2014;2.4;Hemse;;;;;
;002;2014;2014002;02.01.2014;3.6;Hemse;;;;;
;003;2014;2014003;03.01.2014;4.3;Hemse;;;;;
;004;2014;2014004;04.01.2014;4.5;Hemse;;;;;
;005;2014;2014005;05.01.2014;3.1;Hemse;;;;;
;006;2014;2014006;06.01.2014;4;Hemse;;;;;
;007;2014;2014007;07.01.2014;6;Hemse;;;;;
;008;2014;2014008;08.01.2014;6.2;Hemse;;;;;
;009;2014;2014009;09.01.2014;5.3;Hemse;;;;;
;010;2014;2014010;10.01.2014;1.5;Hemse;;;;;
;011;2014;2014011;11.01.2014;3;Hemse;;;;;
;012;2014;2014012;12.01.2014;-1.5;Hemse;;;;;
;013;2014;2014013;13.01.2014;-3.6;Hemse;;;;;
;014;2014;2014014;14.01.2014;-0.8;Hemse;;;;;
;015;2014;2014015;15.01.2014;-1.9;Hemse;;;;;
;016;2014;2014016;16.01.2014;-3.1;Hemse;;;;;
;017;2014;2014017;17.01.2014;-3.2;Hemse;;;;;
;018;2014;2014018;18.01.2014;-3.2;Hemse;;;;;
;019;2014;2014019;19.01.2014;-3.4;Hemse;;;;;
;020;2014;2014020;20.01.2014;-4.2;Hemse;;;;;
;021;2014;2014021;21.01.2014;-4.2;Hemse;;;;;
;022;2014;2014022;22.01.2014;-4.4;Hemse;;;;;
;023;2014;2014023;23.01.2014;-5.8;Hemse;;;;;
;024;2014;2014024;24.01.2014;-5.7;Hemse;;;;;
;025;2014;2014025;25.01.2014;-5.3;Hemse;;;;;
;026;2014;2014026;26.01.2014;-4.2;Hemse;;;;;
;027;2014;2014027;27.01.2014;-2.7;Hemse;;;;;
;028;2014;2014028;28.01.2014;-1.9;Hemse;;;;;
;029;2014;2014029;29.01.2014;-5.6;Hemse;;;;;
;030;2014;2014030;30.01.2014;-5.6;Hemse;;;;;
;031;2014;2014031;31.01.2014;-3.8;Hemse;;;;;
;032;2014;2014032;01.02.2014;0.1;Hemse;;;;;
;033;2014;2014033;02.02.2014;1.3;Hemse;;;;;
;034;2014;2014034;03.02.2014;0.7;Hemse;;;;;
;035;2014;2014035;04.02.2014;0.6;Hemse;;;;;
;036;2014;2014036;05.02.2014;-2.3;Hemse;;;;;
;037;2014;2014037;06.02.2014;-0.6;Hemse;;;;;
;038;2014;2014038;07.02.2014;2.4;Hemse;;;;;
;039;2014;2014039;08.02.2014;2.9;Hemse;;;;;
;040;2014;2014040;09.02.2014;2.6;Hemse;;;;;
;041;2014;2014041;10.02.2014;1.5;Hemse;;;;;
;042;2014;2014042;11.02.2014;-0.1;Hemse;;;;;
;043;2014;2014043;12.02.2014;2;Hemse;;;;;
;044;2014;2014044;13.02.2014;1.7;Hemse;;;;;
;045;2014;2014045;14.02.2014;0.8;Hemse;;;;;
;046;2014;2014046;15.02.2014;2;Hemse;;;;;
;047;2014;2014047;16.02.2014;3.8;Hemse;;;;;
;048;2014;2014048;17.02.2014;3.5;Hemse;;;;;
;049;2014;2014049;18.02.2014;2.6;Hemse;;;;;
;050;2014;2014050;19.02.2014;3.2;Hemse;;;;;
;051;2014;2014051;20.02.2014;2.7;Hemse;;;;;
;052;2014;2014052;21.02.2014;3.4;Hemse;;;;;
;053;2014;2014053;22.02.2014;3.3;Hemse;;;;;
;054;2014;2014054;23.02.2014;4.2;Hemse;;;;;
;055;2014;2014055;24.02.2014;4.8;Hemse;;;;;
;056;2014;2014056;25.02.2014;2.8;Hemse;;;;;
;057;2014;2014057;26.02.2014;1.6;Hemse;;;;;
;058;2014;2014058;27.02.2014;1.4;Hemse;;;;;
;059;2014;2014059;28.02.2014;1.9;Hemse;;;;;
;060;2014;2014060;01.03.2014;1.2;Hemse;;;;;
;061;2014;2014061;02.03.2014;2;Hemse;;;;;
;062;2014;2014062;03.03.2014;1.9;Hemse;;;;;
;063;2014;2014063;04.03.2014;1.8;Hemse;;;;;
;064;2014;2014064;05.03.2014;1.9;Hemse;;;;;
;065;2014;2014065;06.03.2014;3.2;Hemse;;;;;
;066;2014;2014066;07.03.2014;4.7;Hemse;;;;;
;067;2014;2014067;08.03.2014;4.6;Hemse;;;;;
;068;2014;2014068;09.03.2014;5.3;Hemse;;;;;
;069;2014;2014069;10.03.2014;6.5;Hemse;;;;;
;070;2014;2014070;11.03.2014;3.2;Hemse;;;;;
;071;2014;2014071;12.03.2014;3.8;Hemse;;;;;
;072;2014;2014072;13.03.2014;5.4;Hemse;;;;;
;073;2014;2014073;14.03.2014;6;Hemse;;;;;
;074;2014;2014074;15.03.2014;3.1;Hemse;;;;;
;075;2014;2014075;16.03.2014;0.2;Hemse;;;;;
;076;2014;2014076;17.03.2014;4.1;Hemse;;;;;
;077;2014;2014077;18.03.2014;2.8;Hemse;;;;;
;078;2014;2014078;19.03.2014;2.9;Hemse;;;;;
;079;2014;2014079;20.03.2014;5.2;Hemse;;;;;
;080;2014;2014080;21.03.2014;7.4;Hemse;;;;;
;081;2014;2014081;22.03.2014;3.8;Hemse;;;;;
;082;2014;2014082;23.03.2014;4.4;Hemse;;;;;
;083;2014;2014083;24.03.2014;3.1;Hemse;;;;;
;084;2014;2014084;25.03.2014;2.3;Hemse;;;;;
;085;2014;2014085;26.03.2014;4.2;Hemse;;;;;
;086;2014;2014086;27.03.2014;6.2;Hemse;;;;;
;087;2014;2014087;28.03.2014;5.8;Hemse;;;;;
;088;2014;2014088;29.03.2014;4.4;Hemse;;;;;
;089;2014;2014089;30.03.2014;6.6;Hemse;;;;;
;090;2014;2014090;31.03.2014;1.1;Hemse;;;;;
;091;2014;2014091;01.04.2014;1.4;Hemse;;;;;
;092;2014;2014092;02.04.2014;0.6;Hemse;;;;;
;093;2014;2014093;03.04.2014;1.4;Hemse;;;;;
;094;2014;2014094;04.04.2014;0.7;Hemse;;;;;
;095;2014;2014095;05.04.2014;2.2;Hemse;;;;;
;096;2014;2014096;06.04.2014;7.2;Hemse;;;;;
;097;2014;2014097;07.04.2014;8.4;Hemse;;;;;
;098;2014;2014098;08.04.2014;4.8;Hemse;;;;;
;099;2014;2014099;09.04.2014;5.7;Hemse;;;;;
;100;2014;2014100;10.04.2014;3.9;Hemse;;;;;
;101;2014;2014101;11.04.2014;3.5;Hemse;;;;;
;102;2014;2014102;12.04.2014;5.4;Hemse;;;;;
;103;2014;2014103;13.04.2014;7.6;Hemse;;;;;
;104;2014;2014104;14.04.2014;6.5;Hemse;;;;;
;105;2014;2014105;15.04.2014;5.2;Hemse;;;;;
;106;2014;2014106;16.04.2014;5.7;Hemse;;;;;
;107;2014;2014107;17.04.2014;7.3;Hemse;;;;;
;108;2014;2014108;18.04.2014;7.5;Hemse;;;;;
;109;2014;2014109;19.04.2014;10.1;Hemse;;;;;
;110;2014;2014110;20.04.2014;10.7;Hemse;;;;;
;111;2014;2014111;21.04.2014;12.2;Hemse;;;;;
;112;2014;2014112;22.04.2014;11.6;Hemse;;;;;
;113;2014;2014113;23.04.2014;6.2;Hemse;;;;;
;114;2014;2014114;24.04.2014;6.5;Hemse;;;;;
;115;2014;2014115;25.04.2014;7.8;Hemse;;;;;
;116;2014;2014116;26.04.2014;9.6;Hemse;;;;;
;117;2014;2014117;27.04.2014;7.8;Hemse;;;;;
;118;2014;2014118;28.04.2014;9.3;Hemse;;;;;
;119;2014;2014119;29.04.2014;9.8;Hemse;;;;;
;120;2014;2014120;30.04.2014;7.6;Hemse;;;;;
;121;2014;2014121;01.05.2014;4.1;Hemse;;;;;
;122;2014;2014122;02.05.2014;4.1;Hemse;;;;;
;123;2014;2014123;03.05.2014;6.9;Hemse;;;;;
;124;2014;2014124;04.05.2014;5.3;Hemse;;;;;
;125;2014;2014125;05.05.2014;4.7;Hemse;;;;;
;126;2014;2014126;06.05.2014;3.5;Hemse;;;;;
